"","gene_names"
"4172","ENSMUSG00000018548"
"4173","ENSMUSG00000007646"
"4174","ENSMUSG00000010342"
"4175","ENSMUSG00000070345"
"4176","ENSMUSG00000020485"
"4177","ENSMUSG00000034121"
"4178","ENSMUSG00000020483"
"4179","ENSMUSG00000018379"
"4180","ENSMUSG00000023723"
"4181","ENSMUSG00000069769"
"4182","ENSMUSG00000033983"
"4183","ENSMUSG00000063109"
"4184","ENSMUSG00000072553"
"4185","ENSMUSG00000020553"
"4186","ENSMUSG00000020544"
"4187","ENSMUSG00000046755"
"4188","ENSMUSG00000054079"
"4189","ENSMUSG00000059474"
"4190","ENSMUSG00000037601"
"4191","ENSMUSG00000020859"
"4192","ENSMUSG00000037573"
"4193","ENSMUSG00000020863"
"4194","ENSMUSG00000020864"
"4195","ENSMUSG00000020865"
"4196","ENSMUSG00000020867"
"4197","ENSMUSG00000039110"
"4198","ENSMUSG00000020869"
"4199","ENSMUSG00000024414"
"4200","ENSMUSG00000001508"
"4201","ENSMUSG00000038994"
"4202","ENSMUSG00000038967"
"4203","ENSMUSG00000038909"
"4204","ENSMUSG00000020873"
"4205","ENSMUSG00000057522"
"4206","ENSMUSG00000006058"
"4207","ENSMUSG00000006057"
"4208","ENSMUSG00000038756"
"4209","ENSMUSG00000085645"
"4210","ENSMUSG00000020876"
"4211","ENSMUSG00000018666"
"4212","ENSMUSG00000018669"
"4213","ENSMUSG00000020878"
"4214","ENSMUSG00000001445"
"4215","ENSMUSG00000001440"
"4216","ENSMUSG00000001441"
"4217","ENSMUSG00000018882"
"4218","ENSMUSG00000038485"
"4219","ENSMUSG00000078695"
"4220","ENSMUSG00000069744"
"4221","ENSMUSG00000071415"
"4222","ENSMUSG00000017417"
"4223","ENSMUSG00000017404"
"4224","ENSMUSG00000018160"
"4225","ENSMUSG00000003119"
"4226","ENSMUSG00000002580"
"4227","ENSMUSG00000017195"
"4228","ENSMUSG00000017221"
"4229","ENSMUSG00000017210"
"4230","ENSMUSG00000052915"
"4231","ENSMUSG00000078676"
"4232","ENSMUSG00000020914"
"4233","ENSMUSG00000037935"
"4234","ENSMUSG00000019761"
"4235","ENSMUSG00000035530"
"4236","ENSMUSG00000006930"
"4237","ENSMUSG00000017176"
"4238","ENSMUSG00000006784"
"4239","ENSMUSG00000014195"
"4240","ENSMUSG00000017837"
"4241","ENSMUSG00000017830"
"4242","ENSMUSG00000020918"
"4243","ENSMUSG00000017832"
"4244","ENSMUSG00000019173"
"4245","ENSMUSG00000019302"
"4246","ENSMUSG00000001751"
"4247","ENSMUSG00000001755"
"4248","ENSMUSG00000019303"
"4249","ENSMUSG00000035198"
"4250","ENSMUSG00000017188"
"4251","ENSMUSG00000078653"
"4252","ENSMUSG00000035086"
"4253","ENSMUSG00000078652"
"4254","ENSMUSG00000097487"
"4255","ENSMUSG00000063316"
"4256","ENSMUSG00000034993"
"4257","ENSMUSG00000034931"
"4258","ENSMUSG00000020921"
"4259","ENSMUSG00000020922"
"4260","ENSMUSG00000034793"
"4261","ENSMUSG00000034773"
"4262","ENSMUSG00000018677"
"4263","ENSMUSG00000034621"
"4264","ENSMUSG00000051455"
"4265","ENSMUSG00000020925"
"4266","ENSMUSG00000034520"
"4267","ENSMUSG00000020929"
"4268","ENSMUSG00000020930"
"4269","ENSMUSG00000020936"
"4270","ENSMUSG00000043372"
"4271","ENSMUSG00000034239"
"4272","ENSMUSG00000020946"
"4273","ENSMUSG00000018412"
"4274","ENSMUSG00000020687"
"4275","ENSMUSG00000061086"
"4276","ENSMUSG00000020691"
"4277","ENSMUSG00000099681"
"4278","ENSMUSG00000020694"
"4279","ENSMUSG00000078627"
"4280","ENSMUSG00000049354"
"4281","ENSMUSG00000040699"
"4282","ENSMUSG00000075480"
"4283","ENSMUSG00000069631"
"4284","ENSMUSG00000078622"
"4285","ENSMUSG00000020705"
"4286","ENSMUSG00000020706"
"4287","ENSMUSG00000020708"
"4288","ENSMUSG00000078619"
"4289","ENSMUSG00000020712"
"4290","ENSMUSG00000040548"
"4291","ENSMUSG00000020719"
"4292","ENSMUSG00000018372"
"4293","ENSMUSG00000018362"
"4294","ENSMUSG00000040481"
"4295","ENSMUSG00000020720"
"4296","ENSMUSG00000086078"
"4297","ENSMUSG00000020728"
"4298","ENSMUSG00000020611"
"4299","ENSMUSG00000020610"
"4300","ENSMUSG00000020612"
"4301","ENSMUSG00000020614"
"4302","ENSMUSG00000020617"
"4303","ENSMUSG00000018800"
"4304","ENSMUSG00000018661"
"4305","ENSMUSG00000041629"
"4306","ENSMUSG00000041623"
"4307","ENSMUSG00000041598"
"4308","ENSMUSG00000057322"
"4309","ENSMUSG00000034706"
"4310","ENSMUSG00000015542"
"4311","ENSMUSG00000018858"
"4312","ENSMUSG00000034566"
"4313","ENSMUSG00000016940"
"4314","ENSMUSG00000020736"
"4315","ENSMUSG00000020737"
"4316","ENSMUSG00000020738"
"4317","ENSMUSG00000020739"
"4318","ENSMUSG00000046756"
"4319","ENSMUSG00000020743"
"4320","ENSMUSG00000020744"
"4321","ENSMUSG00000020755"
"4322","ENSMUSG00000020766"
"4323","ENSMUSG00000016559"
"4324","ENSMUSG00000034341"
"4325","ENSMUSG00000020775"
"4326","ENSMUSG00000020778"
"4327","ENSMUSG00000020780"
"4328","ENSMUSG00000020792"
"4329","ENSMUSG00000070331"
"4330","ENSMUSG00000015869"
"4331","ENSMUSG00000056962"
"4332","ENSMUSG00000090266"
"4333","ENSMUSG00000034120"
"4334","ENSMUSG00000020818"
"4335","ENSMUSG00000020823"
"4336","ENSMUSG00000025571"
"4337","ENSMUSG00000017716"
"4338","ENSMUSG00000017715"
"4339","ENSMUSG00000033987"
"4340","ENSMUSG00000076433"
"4341","ENSMUSG00000025575"
"4342","ENSMUSG00000039963"
"4343","ENSMUSG00000025580"
"4344","ENSMUSG00000025371"
"4345","ENSMUSG00000025372"
"4346","ENSMUSG00000039781"
"4347","ENSMUSG00000078572"
"4348","ENSMUSG00000061306"
"4349","ENSMUSG00000062825"
"4350","ENSMUSG00000043644"
"4351","ENSMUSG00000025384"
"4352","ENSMUSG00000039703"
"4353","ENSMUSG00000057594"
"4354","ENSMUSG00000025793"
"4355","ENSMUSG00000039640"
"4356","ENSMUSG00000025792"
"4357","ENSMUSG00000061111"
"4358","ENSMUSG00000025129"
"4359","ENSMUSG00000025130"
"4360","ENSMUSG00000025132"
"4361","ENSMUSG00000025134"
"4362","ENSMUSG00000025135"
"4363","ENSMUSG00000025137"
"4364","ENSMUSG00000025142"
"4365","ENSMUSG00000025144"
"4366","ENSMUSG00000025156"
"4367","ENSMUSG00000025155"
"4368","ENSMUSG00000025162"
"4369","ENSMUSG00000039337"
"4370","ENSMUSG00000039329"
"4371","ENSMUSG00000039275"
"4372","ENSMUSG00000025173"
"4373","ENSMUSG00000039198"
"4374","ENSMUSG00000021218"
"4375","ENSMUSG00000045410"
"4376","ENSMUSG00000100625"
"4377","ENSMUSG00000021196"
"4378","ENSMUSG00000058258"
"4379","ENSMUSG00000021149"
"4380","ENSMUSG00000033499"
"4381","ENSMUSG00000057554"
"4382","ENSMUSG00000057069"
"4383","ENSMUSG00000021302"
"4384","ENSMUSG00000039219"
"4385","ENSMUSG00000015672"
"4386","ENSMUSG00000015671"
"4387","ENSMUSG00000039182"
"4388","ENSMUSG00000012429"
"4389","ENSMUSG00000041297"
"4390","ENSMUSG00000008859"
"4391","ENSMUSG00000075054"
"4392","ENSMUSG00000041236"
"4393","ENSMUSG00000003062"
"4394","ENSMUSG00000041138"
"4395","ENSMUSG00000021326"
"4396","ENSMUSG00000036721"
"4397","ENSMUSG00000059395"
"4398","ENSMUSG00000082396"
"4399","ENSMUSG00000006720"
"4400","ENSMUSG00000046351"
"4401","ENSMUSG00000036376"
"4402","ENSMUSG00000006715"
"4403","ENSMUSG00000019132"
"4404","ENSMUSG00000035958"
"4405","ENSMUSG00000086796"
"4406","ENSMUSG00000021339"
"4407","ENSMUSG00000035910"
"4408","ENSMUSG00000045835"
"4409","ENSMUSG00000006191"
"4410","ENSMUSG00000038462"
"4411","ENSMUSG00000069255"
"4412","ENSMUSG00000038408"
"4413","ENSMUSG00000060147"
"4414","ENSMUSG00000038286"
"4415","ENSMUSG00000071451"
"4416","ENSMUSG00000021411"
"4417","ENSMUSG00000086786"
"4418","ENSMUSG00000038246"
"4419","ENSMUSG00000021413"
"4420","ENSMUSG00000021420"
"4421","ENSMUSG00000021427"
"4422","ENSMUSG00000044566"
"4423","ENSMUSG00000021428"
"4424","ENSMUSG00000021431"
"4425","ENSMUSG00000038982"
"4426","ENSMUSG00000001707"
"4427","ENSMUSG00000038683"
"4428","ENSMUSG00000021363"
"4429","ENSMUSG00000021364"
"4430","ENSMUSG00000091264"
"4431","ENSMUSG00000021368"
"4432","ENSMUSG00000063200"
"4433","ENSMUSG00000038546"
"4434","ENSMUSG00000057531"
"4435","ENSMUSG00000021373"
"4436","ENSMUSG00000069237"
"4437","ENSMUSG00000021379"
"4438","ENSMUSG00000038042"
"4439","ENSMUSG00000038025"
"4440","ENSMUSG00000037960"
"4441","ENSMUSG00000021391"
"4442","ENSMUSG00000021392"
"4443","ENSMUSG00000062248"
"4444","ENSMUSG00000035139"
"4445","ENSMUSG00000025872"
"4446","ENSMUSG00000025871"
"4447","ENSMUSG00000025869"
"4448","ENSMUSG00000025868"
"4449","ENSMUSG00000025873"
"4450","ENSMUSG00000087335"
"4451","ENSMUSG00000025878"
"4452","ENSMUSG00000021488"
"4453","ENSMUSG00000034789"
"4454","ENSMUSG00000021486"
"4455","ENSMUSG00000021484"
"4456","ENSMUSG00000034686"
"4457","ENSMUSG00000021494"
"4458","ENSMUSG00000058569"
"4459","ENSMUSG00000021501"
"4460","ENSMUSG00000021500"
"4461","ENSMUSG00000021497"
"4462","ENSMUSG00000015937"
"4463","ENSMUSG00000007836"
"4464","ENSMUSG00000050002"
"4465","ENSMUSG00000005312"
"4466","ENSMUSG00000021552"
"4467","ENSMUSG00000060176"
"4468","ENSMUSG00000021550"
"4469","ENSMUSG00000021546"
"4470","ENSMUSG00000035367"
"4471","ENSMUSG00000021557"
"4472","ENSMUSG00000021555"
"4473","ENSMUSG00000044792"
"4474","ENSMUSG00000089875"
"4475","ENSMUSG00000069805"
"4476","ENSMUSG00000044934"
"4477","ENSMUSG00000021476"
"4478","ENSMUSG00000021482"
"4479","ENSMUSG00000021477"
"4480","ENSMUSG00000021483"
"4481","ENSMUSG00000021520"
"4482","ENSMUSG00000021519"
"4483","ENSMUSG00000021518"
"4484","ENSMUSG00000021534"
"4485","ENSMUSG00000021595"
"4486","ENSMUSG00000021598"
"4487","ENSMUSG00000021606"
"4488","ENSMUSG00000021607"
"4489","ENSMUSG00000021610"
"4490","ENSMUSG00000057649"
"4491","ENSMUSG00000021572"
"4492","ENSMUSG00000034152"
"4493","ENSMUSG00000021576"
"4494","ENSMUSG00000021577"
"4495","ENSMUSG00000021578"
"4496","ENSMUSG00000043190"
"4497","ENSMUSG00000021597"
"4498","ENSMUSG00000093668"
"4499","ENSMUSG00000021537"
"4500","ENSMUSG00000021548"
"4501","ENSMUSG00000021549"
"4502","ENSMUSG00000017778"
"4503","ENSMUSG00000021615"
"4504","ENSMUSG00000012422"
"4505","ENSMUSG00000078958"
"4506","ENSMUSG00000049517"
"4507","ENSMUSG00000014850"
"4508","ENSMUSG00000046957"
"4509","ENSMUSG00000021687"
"4510","ENSMUSG00000021686"
"4511","ENSMUSG00000042043"
"4512","ENSMUSG00000042015"
"4513","ENSMUSG00000021681"
"4514","ENSMUSG00000021671"
"4515","ENSMUSG00000021670"
"4516","ENSMUSG00000052075"
"4517","ENSMUSG00000041817"
"4518","ENSMUSG00000060739"
"4519","ENSMUSG00000021661"
"4520","ENSMUSG00000021660"
"4521","ENSMUSG00000048603"
"4522","ENSMUSG00000009470"
"4523","ENSMUSG00000045022"
"4524","ENSMUSG00000021650"
"4525","ENSMUSG00000103545"
"4526","ENSMUSG00000021643"
"4527","ENSMUSG00000021645"
"4528","ENSMUSG00000021639"
"4529","ENSMUSG00000021635"
"4530","ENSMUSG00000078941"
"4531","ENSMUSG00000069089"
"4532","ENSMUSG00000061474"
"4533","ENSMUSG00000045273"
"4534","ENSMUSG00000041431"
"4535","ENSMUSG00000032621"
"4536","ENSMUSG00000021711"
"4537","ENSMUSG00000021712"
"4538","ENSMUSG00000021714"
"4539","ENSMUSG00000021715"
"4540","ENSMUSG00000021716"
"4541","ENSMUSG00000021718"
"4542","ENSMUSG00000021692"
"4543","ENSMUSG00000021693"
"4544","ENSMUSG00000068184"
"4545","ENSMUSG00000021694"
"4546","ENSMUSG00000032745"
"4547","ENSMUSG00000032727"
"4548","ENSMUSG00000021758"
"4549","ENSMUSG00000047789"
"4550","ENSMUSG00000021759"
"4551","ENSMUSG00000016018"
"4552","ENSMUSG00000042426"
"4553","ENSMUSG00000021764"
"4554","ENSMUSG00000015536"
"4555","ENSMUSG00000042275"
"4556","ENSMUSG00000021731"
"4557","ENSMUSG00000025451"
"4558","ENSMUSG00000062822"
"4559","ENSMUSG00000074635"
"4560","ENSMUSG00000094114"
"4561","ENSMUSG00000094870"
"4562","ENSMUSG00000079179"
"4563","ENSMUSG00000020671"
"4564","ENSMUSG00000071456"
"4565","ENSMUSG00000037486"
"4566","ENSMUSG00000071454"
"4567","ENSMUSG00000020660"
"4568","ENSMUSG00000020657"
"4569","ENSMUSG00000020652"
"4570","ENSMUSG00000096199"
"4571","ENSMUSG00000079177"
"4572","ENSMUSG00000020639"
"4573","ENSMUSG00000037361"
"4574","ENSMUSG00000020594"
"4575","ENSMUSG00000020585"
"4576","ENSMUSG00000066643"
"4577","ENSMUSG00000020622"
"4578","ENSMUSG00000020621"
"4579","ENSMUSG00000020608"
"4580","ENSMUSG00000097841"
"4581","ENSMUSG00000037149"
"4582","ENSMUSG00000020576"
"4583","ENSMUSG00000020593"
"4584","ENSMUSG00000020571"
"4585","ENSMUSG00000011179"
"4586","ENSMUSG00000069755"
"4587","ENSMUSG00000062352"
"4588","ENSMUSG00000054309"
"4589","ENSMUSG00000062054"
"4590","ENSMUSG00000076432"
"4591","ENSMUSG00000059669"
"4592","ENSMUSG00000061477"
"4593","ENSMUSG00000020630"
"4594","ENSMUSG00000020628"
"4595","ENSMUSG00000036613"
"4596","ENSMUSG00000043061"
"4597","ENSMUSG00000044573"
"4598","ENSMUSG00000020664"
"4599","ENSMUSG00000020659"
"4600","ENSMUSG00000020650"
"4601","ENSMUSG00000097494"
"4602","ENSMUSG00000020570"
"4603","ENSMUSG00000020562"
"4604","ENSMUSG00000020561"
"4605","ENSMUSG00000092305"
"4606","ENSMUSG00000020577"
"4607","ENSMUSG00000047446"
"4608","ENSMUSG00000086315"
"4609","ENSMUSG00000001627"
"4610","ENSMUSG00000035983"
"4611","ENSMUSG00000056899"
"4612","ENSMUSG00000014905"
"4613","ENSMUSG00000020952"
"4614","ENSMUSG00000020954"
"4615","ENSMUSG00000020955"
"4616","ENSMUSG00000035247"
"4617","ENSMUSG00000020956"
"4618","ENSMUSG00000035133"
"4619","ENSMUSG00000044408"
"4620","ENSMUSG00000054302"
"4621","ENSMUSG00000005656"
"4622","ENSMUSG00000062929"
"4623","ENSMUSG00000035021"
"4624","ENSMUSG00000095595"
"4625","ENSMUSG00000079108"
"4626","ENSMUSG00000021022"
"4627","ENSMUSG00000021024"
"4628","ENSMUSG00000021027"
"4629","ENSMUSG00000046747"
"4630","ENSMUSG00000021028"
"4631","ENSMUSG00000001497"
"4632","ENSMUSG00000046782"
"4633","ENSMUSG00000020986"
"4634","ENSMUSG00000060121"
"4635","ENSMUSG00000020993"
"4636","ENSMUSG00000020994"
"4637","ENSMUSG00000021000"
"4638","ENSMUSG00000035329"
"4639","ENSMUSG00000020949"
"4640","ENSMUSG00000047534"
"4641","ENSMUSG00000035560"
"4642","ENSMUSG00000060499"
"4643","ENSMUSG00000034892"
"4644","ENSMUSG00000049751"
"4645","ENSMUSG00000043998"
"4646","ENSMUSG00000020973"
"4647","ENSMUSG00000051890"
"4648","ENSMUSG00000020978"
"4649","ENSMUSG00000020982"
"4650","ENSMUSG00000044147"
"4651","ENSMUSG00000020988"
"4652","ENSMUSG00000054894"
"4653","ENSMUSG00000020990"
"4654","ENSMUSG00000021066"
"4655","ENSMUSG00000021067"
"4656","ENSMUSG00000021072"
"4657","ENSMUSG00000021076"
"4658","ENSMUSG00000060073"
"4659","ENSMUSG00000048118"
"4660","ENSMUSG00000021078"
"4661","ENSMUSG00000021079"
"4662","ENSMUSG00000034601"
"4663","ENSMUSG00000044548"
"4664","ENSMUSG00000034574"
"4665","ENSMUSG00000021086"
"4666","ENSMUSG00000021087"
"4667","ENSMUSG00000021090"
"4668","ENSMUSG00000034501"
"4669","ENSMUSG00000021096"
"4670","ENSMUSG00000021098"
"4671","ENSMUSG00000021103"
"4672","ENSMUSG00000034442"
"4673","ENSMUSG00000021113"
"4674","ENSMUSG00000071265"
"4675","ENSMUSG00000021051"
"4676","ENSMUSG00000021056"
"4677","ENSMUSG00000056459"
"4678","ENSMUSG00000097323"
"4679","ENSMUSG00000059970"
"4680","ENSMUSG00000052221"
"4681","ENSMUSG00000090258"
"4682","ENSMUSG00000021065"
"4683","ENSMUSG00000021112"
"4684","ENSMUSG00000021114"
"4685","ENSMUSG00000021116"
"4686","ENSMUSG00000021124"
"4687","ENSMUSG00000066441"
"4688","ENSMUSG00000049106"
"4689","ENSMUSG00000032705"
"4690","ENSMUSG00000021131"
"4691","ENSMUSG00000021134"
"4692","ENSMUSG00000090935"
"4693","ENSMUSG00000002679"
"4694","ENSMUSG00000042734"
"4695","ENSMUSG00000021140"
"4696","ENSMUSG00000010608"
"4697","ENSMUSG00000019969"
"4698","ENSMUSG00000042523"
"4699","ENSMUSG00000054383"
"4700","ENSMUSG00000072946"
"4701","ENSMUSG00000021234"
"4702","ENSMUSG00000057265"
"4703","ENSMUSG00000098134"
"4704","ENSMUSG00000071234"
"4705","ENSMUSG00000021242"
"4706","ENSMUSG00000021241"
"4707","ENSMUSG00000021243"
"4708","ENSMUSG00000021244"
"4709","ENSMUSG00000004789"
"4710","ENSMUSG00000004788"
"4711","ENSMUSG00000021245"
"4712","ENSMUSG00000008822"
"4713","ENSMUSG00000045064"
"4714","ENSMUSG00000021248"
"4715","ENSMUSG00000021252"
"4716","ENSMUSG00000012609"
"4717","ENSMUSG00000007867"
"4718","ENSMUSG00000021257"
"4719","ENSMUSG00000034157"
"4720","ENSMUSG00000034126"
"4721","ENSMUSG00000021033"
"4722","ENSMUSG00000090812"
"4723","ENSMUSG00000021038"
"4724","ENSMUSG00000021037"
"4725","ENSMUSG00000021036"
"4726","ENSMUSG00000079036"
"4727","ENSMUSG00000021040"
"4728","ENSMUSG00000021039"
"4729","ENSMUSG00000021044"
"4730","ENSMUSG00000097157"
"4731","ENSMUSG00000061533"
"4732","ENSMUSG00000020962"
"4733","ENSMUSG00000020964"
"4734","ENSMUSG00000043483"
"4735","ENSMUSG00000021007"
"4736","ENSMUSG00000021012"
"4737","ENSMUSG00000021013"
"4738","ENSMUSG00000100211"
"4739","ENSMUSG00000021176"
"4740","ENSMUSG00000021177"
"4741","ENSMUSG00000021178"
"4742","ENSMUSG00000001175"
"4743","ENSMUSG00000097121"
"4744","ENSMUSG00000047014"
"4745","ENSMUSG00000021188"
"4746","ENSMUSG00000021189"
"4747","ENSMUSG00000041781"
"4748","ENSMUSG00000021192"
"4749","ENSMUSG00000041716"
"4750","ENSMUSG00000091931"
"4751","ENSMUSG00000041712"
"4752","ENSMUSG00000041702"
"4753","ENSMUSG00000043319"
"4754","ENSMUSG00000096753"
"4755","ENSMUSG00000021203"
"4756","ENSMUSG00000041645"
"4757","ENSMUSG00000021209"
"4758","ENSMUSG00000021102"
"4759","ENSMUSG00000044715"
"4760","ENSMUSG00000041323"
"4761","ENSMUSG00000021111"
"4762","ENSMUSG00000021115"
"4763","ENSMUSG00000085820"
"4764","ENSMUSG00000056770"
"4765","ENSMUSG00000021258"
"4766","ENSMUSG00000021264"
"4767","ENSMUSG00000021266"
"4768","ENSMUSG00000017843"
"4769","ENSMUSG00000018707"
"4770","ENSMUSG00000021270"
"4771","ENSMUSG00000037957"
"4772","ENSMUSG00000056458"
"4773","ENSMUSG00000097650"
"4774","ENSMUSG00000021276"
"4775","ENSMUSG00000021282"
"4776","ENSMUSG00000096995"
"4777","ENSMUSG00000049792"
"4778","ENSMUSG00000037787"
"4779","ENSMUSG00000021290"
"4780","ENSMUSG00000054003"
"4781","ENSMUSG00000064326"
"4782","ENSMUSG00000037638"
"4783","ENSMUSG00000037594"
"4784","ENSMUSG00000047832"
"4785","ENSMUSG00000002804"
"4786","ENSMUSG00000011158"
"4787","ENSMUSG00000012211"
"4788","ENSMUSG00000021144"
"4789","ENSMUSG00000037466"
"4790","ENSMUSG00000042063"
"4791","ENSMUSG00000042050"
"4792","ENSMUSG00000022184"
"4793","ENSMUSG00000022186"
"4794","ENSMUSG00000022155"
"4795","ENSMUSG00000041841"
"4796","ENSMUSG00000042961"
"4797","ENSMUSG00000039828"
"4798","ENSMUSG00000039801"
"4799","ENSMUSG00000022141"
"4800","ENSMUSG00000022253"
"4801","ENSMUSG00000039676"
"4802","ENSMUSG00000072663"
"4803","ENSMUSG00000044224"
"4804","ENSMUSG00000022247"
"4805","ENSMUSG00000022248"
"4806","ENSMUSG00000022246"
"4807","ENSMUSG00000096971"
"4808","ENSMUSG00000099349"
"4809","ENSMUSG00000022205"
"4810","ENSMUSG00000022201"
"4811","ENSMUSG00000022200"
"4812","ENSMUSG00000052253"
"4813","ENSMUSG00000022269"
"4814","ENSMUSG00000046034"
"4815","ENSMUSG00000039168"
"4816","ENSMUSG00000022236"
"4817","ENSMUSG00000022234"
"4818","ENSMUSG00000022255"
"4819","ENSMUSG00000022257"
"4820","ENSMUSG00000058600"
"4821","ENSMUSG00000014313"
"4822","ENSMUSG00000037627"
"4823","ENSMUSG00000048230"
"4824","ENSMUSG00000045996"
"4825","ENSMUSG00000037617"
"4826","ENSMUSG00000022280"
"4827","ENSMUSG00000022283"
"4828","ENSMUSG00000022285"
"4829","ENSMUSG00000062397"
"4830","ENSMUSG00000037487"
"4831","ENSMUSG00000037458"
"4832","ENSMUSG00000022295"
"4833","ENSMUSG00000022300"
"4834","ENSMUSG00000022307"
"4835","ENSMUSG00000022336"
"4836","ENSMUSG00000022337"
"4837","ENSMUSG00000038736"
"4838","ENSMUSG00000022338"
"4839","ENSMUSG00000022339"
"4840","ENSMUSG00000022312"
"4841","ENSMUSG00000022313"
"4842","ENSMUSG00000038622"
"4843","ENSMUSG00000037343"
"4844","ENSMUSG00000022370"
"4845","ENSMUSG00000022365"
"4846","ENSMUSG00000022364"
"4847","ENSMUSG00000022361"
"4848","ENSMUSG00000037085"
"4849","ENSMUSG00000037075"
"4850","ENSMUSG00000022354"
"4851","ENSMUSG00000022351"
"4852","ENSMUSG00000059586"
"4853","ENSMUSG00000071749"
"4854","ENSMUSG00000099435"
"4855","ENSMUSG00000093867"
"4856","ENSMUSG00000100127"
"4857","ENSMUSG00000022378"
"4858","ENSMUSG00000022377"
"4859","ENSMUSG00000015002"
"4860","ENSMUSG00000022375"
"4861","ENSMUSG00000072501"
"4862","ENSMUSG00000022332"
"4863","ENSMUSG00000047921"
"4864","ENSMUSG00000068391"
"4865","ENSMUSG00000099958"
"4866","ENSMUSG00000022603"
"4867","ENSMUSG00000022602"
"4868","ENSMUSG00000046380"
"4869","ENSMUSG00000044276"
"4870","ENSMUSG00000056665"
"4871","ENSMUSG00000044678"
"4872","ENSMUSG00000068349"
"4873","ENSMUSG00000068600"
"4874","ENSMUSG00000047003"
"4875","ENSMUSG00000022580"
"4876","ENSMUSG00000075600"
"4877","ENSMUSG00000055762"
"4878","ENSMUSG00000022570"
"4879","ENSMUSG00000034429"
"4880","ENSMUSG00000063704"
"4881","ENSMUSG00000102018"
"4882","ENSMUSG00000022568"
"4883","ENSMUSG00000002524"
"4884","ENSMUSG00000022565"
"4885","ENSMUSG00000022564"
"4886","ENSMUSG00000071724"
"4887","ENSMUSG00000034259"
"4888","ENSMUSG00000022561"
"4889","ENSMUSG00000022551"
"4890","ENSMUSG00000022552"
"4891","ENSMUSG00000022553"
"4892","ENSMUSG00000022554"
"4893","ENSMUSG00000022557"
"4894","ENSMUSG00000022556"
"4895","ENSMUSG00000022555"
"4896","ENSMUSG00000022560"
"4897","ENSMUSG00000022550"
"4898","ENSMUSG00000034022"
"4899","ENSMUSG00000059323"
"4900","ENSMUSG00000053929"
"4901","ENSMUSG00000033819"
"4902","ENSMUSG00000033728"
"4903","ENSMUSG00000055041"
"4904","ENSMUSG00000003970"
"4905","ENSMUSG00000063236"
"4906","ENSMUSG00000005354"
"4907","ENSMUSG00000016554"
"4908","ENSMUSG00000016637"
"4909","ENSMUSG00000062154"
"4910","ENSMUSG00000043460"
"4911","ENSMUSG00000033128"
"4912","ENSMUSG00000068220"
"4913","ENSMUSG00000033099"
"4914","ENSMUSG00000033088"
"4915","ENSMUSG00000096210"
"4916","ENSMUSG00000033055"
"4917","ENSMUSG00000033047"
"4918","ENSMUSG00000033029"
"4919","ENSMUSG00000033020"
"4920","ENSMUSG00000068206"
"4921","ENSMUSG00000042632"
"4922","ENSMUSG00000055065"
"4923","ENSMUSG00000022428"
"4924","ENSMUSG00000022427"
"4925","ENSMUSG00000022426"
"4926","ENSMUSG00000097128"
"4927","ENSMUSG00000022420"
"4928","ENSMUSG00000053411"
"4929","ENSMUSG00000060036"
"4930","ENSMUSG00000042406"
"4931","ENSMUSG00000051518"
"4932","ENSMUSG00000022407"
"4933","ENSMUSG00000042303"
"4934","ENSMUSG00000047938"
"4935","ENSMUSG00000022404"
"4936","ENSMUSG00000022403"
"4937","ENSMUSG00000022400"
"4938","ENSMUSG00000022394"
"4939","ENSMUSG00000022391"
"4940","ENSMUSG00000061360"
"4941","ENSMUSG00000022477"
"4942","ENSMUSG00000022476"
"4943","ENSMUSG00000022474"
"4944","ENSMUSG00000061633"
"4945","ENSMUSG00000022472"
"4946","ENSMUSG00000063480"
"4947","ENSMUSG00000068114"
"4948","ENSMUSG00000068101"
"4949","ENSMUSG00000022452"
"4950","ENSMUSG00000022450"
"4951","ENSMUSG00000022445"
"4952","ENSMUSG00000018040"
"4953","ENSMUSG00000041815"
"4954","ENSMUSG00000018042"
"4955","ENSMUSG00000054277"
"4956","ENSMUSG00000075511"
"4957","ENSMUSG00000016664"
"4958","ENSMUSG00000022442"
"4959","ENSMUSG00000048755"
"4960","ENSMUSG00000022441"
"4961","ENSMUSG00000022437"
"4962","ENSMUSG00000016619"
"4963","ENSMUSG00000022434"
"4964","ENSMUSG00000022432"
"4965","ENSMUSG00000022431"
"4966","ENSMUSG00000016541"
"4967","ENSMUSG00000064284"
"4968","ENSMUSG00000035891"
"4969","ENSMUSG00000051864"
"4970","ENSMUSG00000023272"
"4971","ENSMUSG00000035828"
"4972","ENSMUSG00000093394"
"4973","ENSMUSG00000035805"
"4974","ENSMUSG00000015365"
"4975","ENSMUSG00000015363"
"4976","ENSMUSG00000035757"
"4977","ENSMUSG00000036529"
"4978","ENSMUSG00000022614"
"4979","ENSMUSG00000008690"
"4980","ENSMUSG00000091780"
"4981","ENSMUSG00000078938"
"4982","ENSMUSG00000022617"
"4983","ENSMUSG00000079242"
"4984","ENSMUSG00000022619"
"4985","ENSMUSG00000022620"
"4986","ENSMUSG00000022622"
"4987","ENSMUSG00000022621"
"4988","ENSMUSG00000022634"
"4989","ENSMUSG00000022635"
"4990","ENSMUSG00000022454"
"4991","ENSMUSG00000033237"
"4992","ENSMUSG00000022466"
"4993","ENSMUSG00000052369"
"4994","ENSMUSG00000033075"
